0
2023
29 073
28 657
416
1 725
""
"0,27"
"0,35"
"0,22"
""
"0,28"
"0,38"
"0,22"
""
"0,19"
"0,15"
"0,27"
""
""
""
""
"0,13"
"0,18"
"0,10"
""
"0,13"
"0,19"
"0,09"
""
"0,13"
"0,10"
"0,18"
""
""
""
""
2
1
1
""
2
1
1
""
–
–
–
""
–
–
–
""
15
1
14
""
12
–
12
""
3
1
2
