0
2022
8.4
2.9
""
""
73.6
0.7
2.1
23.6
""
1.6
1.5
6.1
0.8
1.1
0.2
82.4
3.2
1.5
1.7
–
""
""
74.2
13.7
0.6
1.9
1.2
8.7
""
4.1
8.0
14.6
0.7
1.4
0.3
62.5
3.1
1.1
4.0
0.2
